ad_id,add_to_cart,adset_id,campaign_id,channel,clicks,comments,creative_id,date,engagements,impressions,installs,likes,link_clicks,placement_id,post_click_conversions,post_view_conversions,posts,purchase,registrations,revenue,shares,spend,total_conversions,video_views
42,0,42,42,Facebook,0,0,42,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
24,0,24,24,Facebook,0,0,24,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
1,0,1,1,Facebook,0,0,1,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
43,0,43,43,Facebook,0,0,43,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
32,0,32,32,Facebook,0,0,32,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
35,0,35,35,Facebook,0,0,35,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
2,0,2,2,Facebook,0,0,2,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
7,0,7,7,Facebook,0,0,7,2023-02-07,0,5,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
5,0,5,5,Facebook,0,0,5,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
35,0,35,35,Facebook,1,0,35,2023-02-07,1,4,0,0,1,unknown,0,0,0,0,0,0,0,0,0,0
30,0,30,30,Facebook,0,0,30,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
2,0,2,2,Facebook,0,0,2,2023-02-07,0,8,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
13,0,13,13,Facebook,0,0,13,2023-02-07,0,5,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
7,0,7,7,Facebook,3,0,7,2023-02-07,3,14,0,0,3,unknown,0,0,0,0,0,0,0,1,0,0
11,0,11,11,Facebook,0,0,11,2023-02-07,0,6,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
46,0,46,46,Facebook,0,0,46,2023-02-07,0,173,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
43,0,43,43,Facebook,0,0,43,2023-02-07,0,12,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
2,0,2,2,Facebook,0,0,2,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
49,0,49,49,Facebook,0,0,49,2023-02-07,0,6,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
21,0,21,21,Facebook,0,0,21,2023-02-07,0,5,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
37,0,37,37,Facebook,0,0,37,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
40,0,40,40,Facebook,0,0,40,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
38,0,38,38,Facebook,0,0,38,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
33,0,33,33,Facebook,0,0,33,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
18,0,18,18,Facebook,0,0,18,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
39,0,39,39,Facebook,0,0,39,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
14,0,14,14,Facebook,0,0,14,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
38,0,38,38,Facebook,0,0,38,2023-02-07,0,6,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
19,0,19,19,Facebook,0,0,19,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
38,0,38,38,Facebook,0,0,38,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
17,0,17,17,Facebook,0,0,17,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
21,0,21,21,Facebook,0,0,21,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
13,0,13,13,Facebook,0,0,13,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
31,0,31,31,Facebook,0,0,31,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
20,0,20,20,Facebook,0,0,20,2023-02-07,0,8,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
3,0,3,3,Facebook,0,0,3,2023-02-07,0,6,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
43,0,43,43,Facebook,0,0,43,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
8,0,8,8,Facebook,0,0,8,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
22,0,22,22,Facebook,0,0,22,2023-02-07,0,25,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
44,0,44,44,Facebook,0,0,44,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
31,0,31,31,Facebook,0,0,31,2023-02-07,0,10,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
15,0,15,15,Facebook,0,0,15,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
30,0,30,30,Facebook,0,0,30,2023-02-07,0,52,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
42,0,42,42,Facebook,0,0,42,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
21,0,21,21,Facebook,0,0,21,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
20,0,20,20,Facebook,0,0,20,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
15,0,15,15,Facebook,0,0,15,2023-02-07,0,42,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
42,0,42,42,Facebook,0,0,42,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
30,0,30,30,Facebook,0,0,30,2023-02-07,0,5,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
8,0,8,8,Facebook,0,0,8,2023-02-07,0,6,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
29,0,29,29,Facebook,0,0,29,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
27,0,27,27,Facebook,0,0,27,2023-02-07,0,16,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
1,0,1,1,Facebook,0,0,1,2023-02-07,0,51,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
10,0,10,10,Facebook,0,0,10,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
10,0,10,10,Facebook,0,0,10,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
18,0,18,18,Facebook,0,0,18,2023-02-07,0,18,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
50,0,50,50,Facebook,0,0,50,2023-02-07,0,309,0,0,0,unknown,0,0,0,0,0,0,0,2,0,0
37,0,37,37,Facebook,0,0,37,2023-02-07,0,6,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
31,0,31,31,Facebook,1,0,31,2023-02-07,1,155,0,0,1,unknown,0,0,0,0,0,0,0,0,0,0
7,0,7,7,Facebook,0,0,7,2023-02-07,0,32,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
35,0,35,35,Facebook,0,0,35,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
8,0,8,8,Facebook,0,0,8,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
50,0,50,50,Facebook,0,0,50,2023-02-07,0,31,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
11,0,11,11,Facebook,0,0,11,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
8,0,8,8,Facebook,0,0,8,2023-02-07,0,26,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
12,0,12,12,Facebook,0,0,12,2023-02-07,0,107,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
24,0,24,24,Facebook,1,0,24,2023-02-07,1,214,0,0,1,unknown,0,0,0,0,0,0,0,1,0,0
50,0,50,50,Facebook,0,0,50,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
7,0,7,7,Facebook,0,0,7,2023-02-07,0,129,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
48,0,48,48,Facebook,0,0,48,2023-02-07,0,74,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
47,0,47,47,Facebook,0,0,47,2023-02-07,0,20,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
16,0,16,16,Facebook,0,0,16,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
28,0,28,28,Facebook,0,0,28,2023-02-07,0,36,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
43,0,43,43,Facebook,0,0,43,2023-02-07,0,112,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
15,0,15,15,Facebook,0,0,15,2023-02-07,0,58,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
10,0,10,10,Facebook,0,0,10,2023-02-07,0,20,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
42,0,42,42,Facebook,0,0,42,2023-02-07,0,14,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
33,0,33,33,Facebook,1,0,33,2023-02-07,1,72,0,0,1,unknown,0,0,0,0,0,0,0,0,0,0
39,0,39,39,Facebook,0,0,39,2023-02-07,0,17,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
15,0,15,15,Facebook,0,0,15,2023-02-07,0,40,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
41,0,41,41,Facebook,0,0,41,2023-02-07,0,231,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
33,0,33,33,Facebook,0,0,33,2023-02-07,0,69,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
22,0,22,22,Facebook,0,0,22,2023-02-07,0,12,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
6,0,6,6,Facebook,0,0,6,2023-02-07,0,5,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
26,0,26,26,Facebook,0,0,26,2023-02-07,0,103,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
6,0,6,6,Facebook,0,0,6,2023-02-07,0,120,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
23,0,23,23,Facebook,0,0,23,2023-02-07,0,17,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
13,0,13,13,Facebook,0,0,13,2023-02-07,0,10,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
47,0,47,47,Facebook,0,0,47,2023-02-07,0,5,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
30,0,30,30,Facebook,0,0,30,2023-02-07,0,8,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
46,0,46,46,Facebook,0,0,46,2023-02-07,0,62,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
12,0,12,12,Facebook,0,0,12,2023-02-07,0,6,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
22,0,22,22,Facebook,0,0,22,2023-02-07,0,355,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
37,0,37,37,Facebook,0,0,37,2023-02-07,0,124,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
32,0,32,32,Facebook,0,0,32,2023-02-07,0,32,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
38,0,38,38,Facebook,10,0,38,2023-02-07,11,474,0,0,10,unknown,0,0,0,0,0,0,1,2,0,0
44,0,44,44,Facebook,0,0,44,2023-02-07,0,5,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
47,0,47,47,Facebook,0,0,47,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
49,0,49,49,Facebook,0,0,49,2023-02-07,5,12,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
11,0,11,11,Facebook,0,0,11,2023-02-07,3,9,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
16,0,16,16,Facebook,4,0,16,2023-02-07,36,53,0,0,4,unknown,0,0,0,0,0,0,0,1,0,0
12,0,12,12,Facebook,0,0,12,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
17,0,17,17,Facebook,0,0,17,2023-02-07,0,21,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
4,0,4,4,Facebook,0,0,4,2023-02-07,0,22,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
21,0,21,21,Facebook,0,0,21,2023-02-07,0,34,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
44,0,44,44,Facebook,0,0,44,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
7,0,7,7,Facebook,0,0,7,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
49,0,49,49,Facebook,0,0,49,2023-02-07,0,79,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
25,0,25,25,Facebook,0,0,25,2023-02-07,0,22,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
40,0,40,40,Facebook,0,0,40,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
20,0,20,20,Facebook,0,0,20,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
25,0,25,25,Facebook,0,0,25,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
26,0,26,26,Facebook,0,0,26,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
13,0,13,13,Facebook,0,0,13,2023-02-07,0,5,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
29,0,29,29,Facebook,0,0,29,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
10,0,10,10,Facebook,0,0,10,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
19,0,19,19,Facebook,0,0,19,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
19,0,19,19,Facebook,0,0,19,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
14,0,14,14,Facebook,0,0,14,2023-02-07,0,29,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
19,0,19,19,Facebook,0,0,19,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
13,0,13,13,Facebook,0,0,13,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
21,0,21,21,Facebook,0,0,21,2023-02-07,0,104,0,0,0,unknown,0,0,0,0,0,0,0,2,0,0
38,0,38,38,Facebook,0,0,38,2023-02-07,1,131,0,0,0,unknown,0,0,0,0,0,0,1,1,0,0
49,0,49,49,Facebook,0,0,49,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
18,0,18,18,Facebook,0,0,18,2023-02-07,3,30,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
30,0,30,30,Facebook,0,0,30,2023-02-07,4,12,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
39,0,39,39,Facebook,0,0,39,2023-02-07,1,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
30,0,30,30,Facebook,0,0,30,2023-02-07,1,13,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
22,0,22,22,Facebook,0,0,22,2023-02-07,17,69,0,0,0,unknown,0,0,0,0,0,0,0,2,0,0
30,0,30,30,Facebook,0,0,30,2023-02-07,0,6,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
19,0,19,19,Facebook,0,0,19,2023-02-07,0,9,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
10,0,10,10,Facebook,0,0,10,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
26,0,26,26,Facebook,0,0,26,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
32,0,32,32,Facebook,0,0,32,2023-02-07,1,6,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
7,0,7,7,Facebook,0,0,7,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
32,0,32,32,Facebook,0,0,32,2023-02-07,3,8,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
24,0,24,24,Facebook,0,0,24,2023-02-07,0,42,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
18,0,18,18,Facebook,0,0,18,2023-02-07,0,8,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
24,0,24,24,Facebook,0,0,24,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
31,0,31,31,Facebook,0,0,31,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
31,0,31,31,Facebook,0,0,31,2023-02-07,0,21,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
2,0,2,2,Facebook,0,0,2,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
41,0,41,41,Facebook,0,0,41,2023-02-07,0,34,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
23,0,23,23,Facebook,0,0,23,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
11,0,11,11,Facebook,0,0,11,2023-02-07,0,39,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
32,0,32,32,Facebook,0,0,32,2023-02-07,0,14,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
3,0,3,3,Facebook,0,0,3,2023-02-07,0,49,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
1,0,1,1,Facebook,0,0,1,2023-02-07,0,8,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
26,0,26,26,Facebook,0,0,26,2023-02-07,0,309,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
3,0,3,3,Facebook,0,0,3,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
38,0,38,38,Facebook,0,0,38,2023-02-07,0,27,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
43,0,43,43,Facebook,0,0,43,2023-02-07,0,342,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
37,0,37,37,Facebook,0,0,37,2023-02-07,0,142,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
33,0,33,33,Facebook,0,0,33,2023-02-07,0,22,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
22,0,22,22,Facebook,0,0,22,2023-02-07,1,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
43,0,43,43,Facebook,0,0,43,2023-02-07,1,9,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
25,0,25,25,Facebook,0,0,25,2023-02-07,9,83,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
44,0,44,44,Facebook,0,0,44,2023-02-07,0,5,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
41,0,41,41,Facebook,0,0,41,2023-02-07,0,9,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
34,0,34,34,Facebook,0,0,34,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
35,0,35,35,Facebook,0,0,35,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
26,0,26,26,Facebook,0,0,26,2023-02-07,0,8,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
38,0,38,38,Facebook,0,0,38,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
45,0,45,45,Facebook,0,0,45,2023-02-07,0,6,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
10,0,10,10,Facebook,0,0,10,2023-02-07,1,9,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
46,0,46,46,Facebook,0,0,46,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
20,0,20,20,Facebook,1,0,20,2023-02-07,78,233,0,0,1,unknown,0,0,0,0,0,0,0,6,0,0
47,0,47,47,Facebook,0,0,47,2023-02-07,23,203,0,0,0,unknown,0,0,0,0,0,0,0,2,0,0
17,0,17,17,Facebook,1,0,17,2023-02-07,11,81,0,0,1,unknown,0,0,0,0,0,0,0,1,0,0
14,0,14,14,Facebook,0,0,14,2023-02-07,1,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
22,0,22,22,Facebook,0,0,22,2023-02-07,35,122,0,0,0,unknown,0,0,0,0,0,0,0,3,0,0
23,0,23,23,Facebook,0,0,23,2023-02-07,1,9,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
38,0,38,38,Facebook,0,0,38,2023-02-07,0,83,0,0,0,unknown,0,0,0,0,0,0,0,2,0,0
49,0,49,49,Facebook,0,0,49,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
30,0,30,30,Facebook,0,0,30,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
17,0,17,17,Facebook,0,0,17,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
32,0,32,32,Facebook,0,0,32,2023-02-07,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
36,0,36,36,Facebook,0,0,36,2023-02-07,0,0,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
48,0,48,48,Facebook,0,0,48,2023-02-07,0,135,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
6,0,6,6,Facebook,0,0,6,2023-02-07,0,74,0,0,0,unknown,0,0,0,0,0,0,0,2,0,0
11,0,11,11,Facebook,4,0,11,2023-02-07,62,110,0,0,4,unknown,0,0,0,0,0,0,0,2,0,0
1,0,1,1,Facebook,0,0,1,2023-02-07,0,46,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
45,0,45,45,Facebook,0,0,45,2023-02-07,0,182,0,0,0,unknown,0,0,0,0,0,0,0,4,0,0
8,0,8,8,Facebook,0,0,8,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
24,0,24,24,Facebook,0,0,24,2023-02-07,0,21,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
4,0,4,4,Facebook,1,0,4,2023-02-07,1,121,0,0,1,unknown,0,0,0,0,0,0,0,1,0,0
20,0,20,20,Facebook,1,0,20,2023-02-07,1,118,0,0,1,unknown,0,0,0,0,0,0,0,0,0,0
14,0,14,14,Facebook,3,0,14,2023-02-07,3,203,0,0,3,unknown,0,0,0,0,0,0,0,1,0,0
44,0,44,44,Facebook,0,0,44,2023-02-07,0,5,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
22,0,22,22,Facebook,0,0,22,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
26,0,26,26,Facebook,0,0,26,2023-02-07,0,46,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
1,0,1,1,Facebook,0,0,1,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
1,0,1,1,Facebook,0,0,1,2023-02-07,0,49,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
26,0,26,26,Facebook,0,0,26,2023-02-07,0,27,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
4,0,4,4,Facebook,0,0,4,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
31,0,31,31,Facebook,0,0,31,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
32,0,32,32,Facebook,0,0,32,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
4,0,4,4,Facebook,0,0,4,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
48,0,48,48,Facebook,0,0,48,2023-02-07,0,43,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
28,0,28,28,Facebook,1,0,28,2023-02-07,1,31,0,0,1,unknown,0,0,0,0,0,0,0,0,0,0
14,0,14,14,Facebook,0,0,14,2023-02-07,0,39,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
9,0,9,9,Facebook,0,0,9,2023-02-07,0,23,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
15,0,15,15,Facebook,0,0,15,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
41,0,41,41,Facebook,0,0,41,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
7,0,7,7,Facebook,0,0,7,2023-02-07,0,35,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
10,0,10,10,Facebook,0,0,10,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
13,0,13,13,Facebook,0,0,13,2023-02-07,0,18,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
29,0,29,29,Facebook,1,0,29,2023-02-07,1,6,0,0,1,unknown,0,0,0,0,0,0,0,0,0,0
29,0,29,29,Facebook,0,0,29,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
7,0,7,7,Facebook,0,0,7,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
29,0,29,29,Facebook,0,0,29,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
31,0,31,31,Facebook,0,0,31,2023-02-07,0,6,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
11,0,11,11,Facebook,0,0,11,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
10,0,10,10,Facebook,0,0,10,2023-02-07,0,4,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
43,0,43,43,Facebook,0,0,43,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
5,0,5,5,Facebook,0,0,5,2023-02-07,0,22,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
19,0,19,19,Facebook,0,0,19,2023-02-07,0,64,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
50,0,50,50,Facebook,0,0,50,2023-02-07,0,36,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
33,0,33,33,Facebook,0,0,33,2023-02-07,0,32,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
41,0,41,41,Facebook,0,0,41,2023-02-07,0,30,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
24,0,24,24,Facebook,0,0,24,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
2,0,2,2,Facebook,0,0,2,2023-02-07,0,3,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
27,0,27,27,Facebook,0,0,27,2023-02-07,0,8,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
33,0,33,33,Facebook,0,0,33,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
48,0,48,48,Facebook,0,0,48,2023-02-07,0,1,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
11,0,11,11,Facebook,0,0,11,2023-02-07,0,92,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
46,0,46,46,Facebook,0,0,46,2023-02-07,0,9,0,0,0,unknown,0,0,0,0,0,0,0,0,0,0
30,0,30,30,Facebook,0,0,30,2023-02-07,5,56,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
30,0,30,30,Facebook,0,0,30,2023-02-07,9,164,0,0,0,unknown,0,0,0,0,0,0,0,2,0,0
28,0,28,28,Facebook,0,0,28,2023-02-07,1,57,0,0,0,unknown,0,0,0,0,0,0,0,1,0,0
11,0,11,11,Facebook,1,0,11,2023-02-07,7,269,0,0,1,unknown,0,0,0,0,0,0,0,2,0,0
